record_id,outlet_id,outlet_name,area,zone,store_format,store_size_sqft,opening_year,month,footfall,orders,avg_order_value,revenue,cogs,rent,salaries,marketing_spend,utilities,total_cost,profit,profit_margin_pct
R10659,OUT133,BrewBite JP Nagar High,JP Nagar,South,High Street,1079,2022,2024-08,6895,4045,258,1045210,375254,119200,96400,53013,47100,690967,354243,33.9
R10660,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-01,3818,2537,236,599810,210254,84700,91600,33957,47300,467811,131999,22
R10661,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-02,3202,1701,270,458500,131226,84700,96000,11656,41700,365282,93218,20.3
R10662,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-03,4435,2358,237,558440,188263,84700,109100,28539,39900,450502,107938,19.3
R10663,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-04,4295,2790,225,626680,179068,84700,90300,34277,41200,429545,197135,31.5
R10664,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-05,5213,2888,250,722850,199721,84700,80400,42974,37900,445695,277155,38.3
R10665,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-06,4899,3109,255,791350,260382,84700,102900,42471,53400,543853,247497,31.3
R10666,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-07,4397,2824,230,648620,223268,84700,104200,37441,51300,500909,147711,22.8
R10667,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-08,4245,2586,251,649300,215411,84700,96000,51235,45000,492346,156954,24.2
R10668,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-09,5217,3240,246,797520,277072,84700,101900,20780,42000,526452,271068,34
R10669,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-10,5538,3516,267,939000,297771,84700,80900,46023,40900,550294,388706,41.4
R10670,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-11,5089,3060,234,715660,270697,84700,95600,43444,44800,539241,176419,24.7
R10671,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2023-12,5746,3728,232,865080,284124,84700,101300,40450,55700,566274,298806,34.5
R10672,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2024-01,4834,2760,241,664160,223751,84700,92500,28723,41500,471174,192986,29.1
R10673,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2024-02,4779,2911,237,688790,214237,84700,90700,25914,42300,457851,230939,33.5
R10674,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2024-03,5152,3271,199,651760,228111,84700,90600,40733,42700,486844,164916,25.3
R10675,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2024-04,5466,3266,212,692940,210977,84700,106200,32867,37500,472244,220696,31.8
R10676,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2024-05,4903,2654,258,684230,232350,84700,92100,22490,35900,467540,216690,31.7
R10677,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2024-06,5021,2731,283,773390,202646,84700,85100,54360,43300,470106,303284,39.2
R10678,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2024-07,4960,3505,262,918200,295296,84700,95900,24902,42800,543598,374602,40.8
R10679,OUT134,BrewBite Malleshwaram Standalone,Malleshwaram,West,Standalone,997,2022,2024-08,4520,2504,223,558880,175697,84700,104000,29517,48900,442814,116066,20.8
R10680,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-01,2837,1687,222,374370,125674,69300,76500,28085,40700,340259,34111,9.1
R10681,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-02,2524,1679,226,379920,127753,69300,83100,26000,38100,344253,35667,9.4
R10682,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-03,2640,1533,239,366070,102379,69300,81500,13767,36300,303246,62824,17.2
R10683,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-04,2934,1606,262,420090,138403,69300,75700,19982,32600,335985,84105,20
R10684,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-05,3344,2119,276,585260,205313,69300,56000,33145,43300,407058,178202,30.4
R10685,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-06,2728,1294,252,326690,118383,69300,73500,12106,39500,312789,13901,4.3
R10686,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-07,2411,1719,299,514120,163289,69300,68400,20789,32500,354278,159842,31.1
R10687,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-08,2787,1541,198,305220,93973,69300,81300,13679,43700,301952,3268,1.1
R10688,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-09,2820,1560,240,374430,116768,69300,84700,13117,32400,316285,58145,15.5
R10689,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-10,3175,2141,265,566600,198072,69300,80100,21606,43200,412278,154322,27.2
R10690,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-11,3328,1944,210,407330,128104,69300,72000,15170,36900,321474,85856,21.1
R10691,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2023-12,4389,2758,244,672180,215289,69300,75600,35862,36900,432951,239229,35.6
R10692,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2024-01,3683,2183,255,556050,180505,69300,80100,48619,42700,421224,134826,24.2
R10693,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2024-02,4134,2829,245,692170,236786,69300,84400,43935,26700,461121,231049,33.4
R10694,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2024-03,4643,3316,248,823860,261635,69300,80000,28577,43700,483212,340648,41.3
R10695,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2024-04,4767,3230,216,696780,218654,69300,83200,42791,39900,453845,242935,34.9
R10696,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2024-05,4991,3165,240,758190,261975,69300,71700,42686,48100,493761,264429,34.9
R10697,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2024-06,4572,3179,267,849460,270692,69300,80300,52702,30900,503894,345566,40.7
R10698,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2024-07,4793,2896,211,610100,214168,69300,67600,33608,33800,418476,191624,31.4
R10699,OUT135,BrewBite Marathahalli Standalone,Marathahalli,East,Standalone,815,2023,2024-08,4946,2912,195,566840,169161,69300,69600,25265,37300,370626,196214,34.6
R10700,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-01,2707,1656,233,386640,130100,44400,90500,23235,35200,323435,63205,16.3
R10701,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-02,2516,1540,236,362800,113740,44400,73700,18710,43700,294250,68550,18.9
R10702,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-03,2853,1794,253,454740,136265,44400,77300,29860,37200,325025,129715,28.5
R10703,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-04,2825,1529,233,356040,126124,44400,61600,24130,45300,301554,54486,15.3
R10704,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-05,2768,1863,217,403470,137627,44400,82200,17766,41500,323493,79977,19.8
R10705,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-06,2382,1450,193,279340,85246,44400,71800,20947,37500,259893,19447,7
R10706,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-07,2563,1796,227,408290,131921,44400,69800,23599,43600,313320,94970,23.3
R10707,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-08,2399,1230,218,267620,82593,44400,80800,15261,32400,255454,12166,4.5
R10708,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-09,2657,1733,233,403380,119335,44400,70000,33470,38600,305805,97575,24.2
R10709,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-10,2801,1673,227,379080,124239,44400,74300,15353,30400,288692,90388,23.8
R10710,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-11,3205,1578,211,333730,92954,44400,77800,18486,40600,274240,59490,17.8
R10711,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2023-12,3968,2554,226,577880,189048,44400,72500,16160,45100,367208,210672,36.5
R10712,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2024-01,3625,2237,217,485780,156400,44400,67400,21189,34100,323489,162291,33.4
R10713,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2024-02,3142,1821,188,342520,105135,44400,78200,12323,44300,284358,58162,17
R10714,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2024-03,4223,2676,226,605200,204525,44400,59600,26030,30200,364755,240445,39.7
R10715,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2024-04,4835,3047,216,657300,183721,44400,80500,30197,33900,372718,284582,43.3
R10716,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2024-05,4890,3123,182,568340,176620,44400,73500,17702,40600,352822,215518,37.9
R10717,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2024-06,4081,2498,273,681970,235750,44400,84300,33824,46000,444274,237696,34.9
R10718,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2024-07,3973,1864,218,405900,128182,44400,81900,13671,30400,298553,107347,26.4
R10719,OUT136,BrewBite Yeshwanthpur Standalone,Yeshwanthpur,North,Standalone,807,2023,2024-08,4764,2826,231,653220,219352,44400,67800,21225,38200,390977,262243,40.1
R10720,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-01,3832,2573,289,744450,262515,137100,111900,43569,39100,594184,150266,20.2
R10721,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-02,4140,2962,245,727000,257031,137100,125200,44168,48600,612099,114901,15.8
R10722,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-03,4666,2871,253,727760,240313,137100,109900,28286,47800,563399,164361,22.6
R10723,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-04,4890,3073,220,677040,208831,137100,107600,37656,49300,540487,136553,20.2
R10724,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-05,5001,3188,244,776740,219403,137100,114800,67009,51000,589312,187428,24.1
R10725,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-06,5218,2892,225,651300,222258,137100,123200,27543,46000,556101,95199,14.6
R10726,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-07,5114,3448,227,782550,237112,137100,101600,22072,53600,551484,231066,29.5
R10727,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-08,4320,2963,261,772560,242610,137100,135000,45994,41700,602404,170156,22
R10728,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-09,5332,3453,221,764570,213470,137100,117600,51547,37000,556717,207853,27.2
R10729,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-10,4989,2795,231,644900,188444,137100,116800,14625,46800,503769,141131,21.9
R10730,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-11,6028,4275,216,921480,312458,137100,114600,26219,51400,641777,279703,30.4
R10731,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2023-12,6151,3838,251,963810,267305,137100,119200,54982,50900,629487,334323,34.7
R10732,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2024-01,5391,2823,214,604420,187882,137100,110100,38826,47700,521608,82812,13.7
R10733,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2024-02,5290,3850,276,1064470,336198,137100,109000,21289,50800,654387,410083,38.5
R10734,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2024-03,4924,2924,273,799290,254959,137100,127200,39600,44400,603259,196031,24.5
R10735,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2024-04,5550,3679,228,840650,258524,137100,118100,62219,55100,631043,209607,24.9
R10736,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2024-05,5405,3874,248,960610,326604,137100,130900,35596,49600,679800,280810,29.2
R10737,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2024-06,5252,2963,223,661860,185623,137100,100700,34544,58700,516667,145193,21.9
R10738,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2024-07,5134,3834,225,863530,254082,137100,136100,48516,50000,625798,237732,27.5
R10739,OUT137,BrewBite BTM Layout High,BTM Layout,South,High Street,1241,2022,2024-08,5732,3387,262,888930,267679,137100,99200,45604,51400,600983,287947,32.4
R10740,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-01,3325,2016,269,541850,180942,70600,80800,31004,38200,401546,140304,25.9
R10741,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-02,3765,2515,267,670410,228051,70600,80500,20647,40300,440098,230312,34.4
R10742,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-03,3864,2138,198,422320,137268,70600,77700,22571,48700,356839,65481,15.5
R10743,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-04,4758,3422,241,825450,273668,70600,78200,46877,33100,502445,323005,39.1
R10744,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-05,4726,2382,196,466680,133494,70600,65300,30762,48300,348456,118224,25.3
R10745,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-06,4888,2937,203,595100,179667,70600,96400,24021,35400,406088,189012,31.8
R10746,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-07,4227,2884,202,583550,189312,70600,70200,27223,42300,399635,183915,31.5
R10747,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-08,5411,3707,259,961910,326048,70600,86600,61577,41800,586625,375285,39
R10748,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-09,5138,3146,263,826020,252849,70600,72000,36778,36200,468427,357593,43.3
R10749,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-10,5759,3332,285,947970,318026,70600,83500,47301,45900,565327,382643,40.4
R10750,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-11,5606,3690,240,887080,258563,70600,66300,30704,38800,464967,422113,47.6
R10751,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2023-12,5715,3674,233,856030,276356,70600,79400,17121,29700,473177,382853,44.7
R10752,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2024-01,4985,3476,229,795820,254455,70600,81900,29638,38400,474993,320827,40.3
R10753,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2024-02,5291,3373,210,708060,213388,70600,87200,14161,33700,419049,289011,40.8
R10754,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2024-03,5119,2870,206,590000,208102,70600,72800,17842,41300,410644,179356,30.4
R10755,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2024-04,5068,3123,246,768340,253145,70600,80000,40521,41500,485766,282574,36.8
R10756,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2024-05,5650,3160,236,746590,259038,70600,76500,44867,35100,486105,260485,34.9
R10757,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2024-06,4605,2884,273,788210,260640,70600,73200,50097,32600,487137,301073,38.2
R10758,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2024-07,5176,3601,267,961360,330978,70600,69900,49449,43900,564827,396533,41.2
R10759,OUT138,BrewBite JP Nagar Standalone,JP Nagar,South,Standalone,830,2022,2024-08,4683,2593,231,599450,179457,70600,71500,19687,37600,378844,220606,36.8
R10760,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-01,2051,1408,220,309640,95677,81900,103800,11007,49300,341684,-32044,-10.3
R10761,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-02,1969,1306,223,291300,89338,81900,85900,17155,41600,315893,-24593,-8.4
R10762,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-03,1992,1249,256,320150,104791,81900,89700,20538,57600,354529,-34379,-10.7
R10763,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-04,2500,1525,220,336130,108607,81900,91300,17710,46100,345617,-9487,-2.8
R10764,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-05,2318,1542,228,351210,116642,81900,96600,14293,45700,355135,-3925,-1.1
R10765,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-06,1979,1194,231,275760,87596,81900,88900,17575,46900,322871,-47111,-17.1
R10766,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-07,2065,1404,230,323520,100408,81900,100200,22818,40700,346026,-22506,-7
R10767,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-08,2124,1503,251,377260,112533,81900,82400,20898,43400,341131,36129,9.6
R10768,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-09,1934,1219,239,290980,109333,81900,84200,12138,35900,323471,-32491,-11.2
R10769,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-10,2315,1566,254,398450,134086,81900,83100,16829,44700,360615,37835,9.5
R10770,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-11,2564,1569,264,414970,143450,81900,105600,22016,50600,403566,11404,2.7
R10771,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2023-12,3152,2147,226,484440,157107,81900,88700,38389,42100,408196,76244,15.7
R10772,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2024-01,2865,1944,289,562440,182255,81900,71000,29640,48900,413695,148745,26.4
R10773,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2024-02,2712,1624,231,375390,135082,81900,92800,12367,44900,367049,8341,2.2
R10774,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2024-03,2514,1264,218,276020,87685,81900,76400,19115,35400,300500,-24480,-8.9
R10775,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2024-04,3408,1649,225,370650,131642,81900,80700,18345,39700,352287,18363,5
R10776,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2024-05,4237,3410,200,683600,217373,81900,83500,31158,55400,469331,214269,31.3
R10777,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2024-06,3735,2311,209,483870,150473,81900,100800,21381,34600,389154,94716,19.6
R10778,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2024-07,3156,1806,264,476690,166169,81900,105100,20732,43600,417501,59189,12.4
R10779,OUT139,BrewBite Sarjapur Road Standalone,Sarjapur Road,East,Standalone,964,2023,2024-08,3352,2313,268,620560,193838,81900,88700,62056,43800,470294,150266,24.2
R10780,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-01,6754,3818,291,1110860,377684,201100,139600,66995,58500,843879,266981,24
R10781,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-02,6747,4374,309,1350890,394003,201100,154000,27018,49900,826021,524869,38.9
R10782,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-03,7846,5297,246,1300670,383210,201100,145600,75374,49100,854384,446286,34.3
R10783,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-04,8583,5289,302,1597000,530334,201100,148400,52437,61700,993971,603029,37.8
R10784,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-05,9638,5947,254,1508510,469865,201100,125600,94700,50700,941965,566545,37.6
R10785,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-06,9609,6052,294,1777380,538847,201100,136700,86535,53400,1016582,760798,42.8
R10786,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-07,8633,5200,321,1668410,555283,201100,160200,72585,39100,1028268,640142,38.4
R10787,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-08,9344,5950,301,1790960,611551,201100,140100,81059,53100,1086910,704050,39.3
R10788,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-09,8868,5455,296,1614620,526014,201100,133800,88191,47300,996405,618215,38.3
R10789,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-10,8947,6174,255,1576620,506072,201100,127200,76451,48200,959023,617597,39.2
R10790,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-11,11587,6466,246,1589150,527212,201100,125600,78431,54900,987243,601907,37.9
R10791,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2023-12,10959,6750,239,1610990,495691,201100,131200,83998,50600,962589,648401,40.2
R10792,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2024-01,9169,6379,258,1647940,535879,201100,146700,137925,54600,1076204,571736,34.7
R10793,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2024-02,8537,5291,306,1621070,567991,201100,137100,87059,48600,1041850,579220,35.7
R10794,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2024-03,8457,5321,272,1446340,450688,201100,153000,37294,54200,896282,550058,38
R10795,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2024-04,9919,5850,247,1444940,450885,201100,126500,45692,44900,869077,575863,39.9
R10796,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2024-05,8536,5051,316,1595000,544767,201100,131500,107229,46500,1031096,563904,35.4
R10797,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2024-06,8905,6105,243,1481590,548215,201100,148800,90875,55400,1044390,437200,29.5
R10798,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2024-07,9420,6138,269,1648430,479921,201100,161100,104321,48300,994742,653688,39.7
R10799,OUT140,BrewBite Koramangala High,Koramangala,South,High Street,1289,2022,2024-08,9415,5306,292,1547750,537056,201100,120000,69310,57800,985266,562484,36.3
R10800,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-01,3413,1938,240,464740,124495,52200,80500,28361,38600,324156,140584,30.3
R10801,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-02,3876,2238,256,573710,193001,52200,91000,29457,43300,408958,164752,28.7
R10802,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-03,3880,2297,269,618400,202617,52200,96900,23551,44800,420068,198332,32.1
R10803,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-04,4061,2703,229,617880,191587,52200,83000,43896,35100,405783,212097,34.3
R10804,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-05,4837,3297,204,671540,235635,52200,93200,19598,43400,444033,227507,33.9
R10805,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-06,4445,2738,214,585830,196579,52200,96800,46042,34500,426121,159709,27.3
R10806,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-07,4286,2946,199,585830,162811,52200,93200,28301,43600,380112,205718,35.1
R10807,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-08,4673,2370,242,573000,191669,52200,103800,29522,38700,415891,157109,27.4
R10808,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-09,4912,2915,229,666410,200699,52200,105700,41269,39100,438968,227442,34.1
R10809,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-10,5085,2910,280,814670,253912,52200,82800,22195,44600,455707,358963,44.1
R10810,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-11,5335,3640,229,832520,239415,52200,81300,53714,29800,456429,376091,45.2
R10811,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2023-12,5367,2996,234,700240,233818,52200,97800,35072,40300,459190,241050,34.4
R10812,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2024-01,4802,3211,243,779300,248692,52200,86300,35507,46800,469499,309801,39.8
R10813,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2024-02,4394,2822,294,828260,261082,52200,83500,27231,45500,469513,358747,43.3
R10814,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2024-03,4287,2296,259,594740,180286,52200,101400,41749,41700,417335,177405,29.8
R10815,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2024-04,4606,2809,258,723960,217593,52200,90900,23997,41000,425690,298270,41.2
R10816,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2024-05,5015,3251,222,720690,203030,52200,95400,53063,35800,439493,281197,39
R10817,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2024-06,4522,3023,238,719580,228160,52200,89900,40406,44300,454966,264614,36.8
R10818,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2024-07,4008,2476,238,589820,188296,52200,96200,31210,51100,419006,170814,29
R10819,OUT141,BrewBite Banashankari Standalone,Banashankari,South,Standalone,949,2022,2024-08,4710,3132,243,762220,226503,52200,86100,57429,42400,464632,297588,39
R10820,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-01,5394,3097,240,743910,260777,129700,125900,45036,56200,617613,126297,17
R10821,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-02,5316,3436,212,729760,257843,129700,127000,53830,51700,620073,109687,15
